Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178
1,0,0,2,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9755,1,GAF003,http://ambetter.pshpgeorgia.com/formulary,70893GA002,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0020002-03.pdf,1/1/2016 0:00,,70893GA0020002-03,,Ambetter Balanced Care 2 (2016) + Vision,HMO,Both,14,0,600,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0020002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0,,$13000 per group,$6500 per person,6500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0020002-03.pdf,No,7,No,,
1,0,0,3,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9171,1,GAF003,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030002-00.pdf,1/1/2016 0:00,,70893GA0030002-00,,Ambetter Balanced Care 2 (2016) + Vision + Adult Dental,HMO,Both,11,0,600,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0,,$13000 per group,$6500 per person,6500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030002-00.pdf,No,7,No,,
1,0,0,3,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9171,1,GAF003,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030002-01.pdf,1/1/2016 0:00,,70893GA0030002-01,,Ambetter Balanced Care 2 (2016) + Vision + Adult Dental,HMO,Both,12,0,600,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0,,$13000 per group,$6500 per person,6500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030002-01.pdf,No,7,No,,
1,0,0,3,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9171,1,GAF003,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030002-03.pdf,1/1/2016 0:00,,70893GA0030002-03,,Ambetter Balanced Care 2 (2016) + Vision + Adult Dental,HMO,Both,14,0,600,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0,,$13000 per group,$6500 per person,6500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030002-03.pdf,No,7,No,,
1,0,0,1,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,1,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA001,,,,11/14/2015 4:47,0,0,,No,New,Yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0010002-00.pdf,1/1/2016 0:00,,70893GA0010002-00,,Ambetter Balanced Care 1 (2016),HMO,Both,8,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0010002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0010002-00.pdf,No,7,No,,
1,0,0,1,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,1,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA001,,,,11/14/2015 4:47,0,0,,No,New,Yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0010002-01.pdf,1/1/2016 0:00,,70893GA0010002-01,,Ambetter Balanced Care 1 (2016),HMO,Both,9,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0010002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0010002-01.pdf,No,7,No,,
1,0,0,1,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,1,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA001,,,,11/14/2015 4:47,0,0,,No,New,Yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0010002-03.pdf,1/1/2016 0:00,,70893GA0010002-03,,Ambetter Balanced Care 1 (2016),HMO,Both,11,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0010002,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0010002-03.pdf,No,7,No,,
1,0,0,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9754,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA002,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0020001-00.pdf,1/1/2016 0:00,,70893GA0020001-00,,Ambetter Balanced Care 1 (2016) + Vision,HMO,Both,4,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0020001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0020001-00.pdf,No,7,No,,
1,0,0,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9754,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA002,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0020001-01.pdf,1/1/2016 0:00,,70893GA0020001-01,,Ambetter Balanced Care 1 (2016) + Vision,HMO,Both,5,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0020001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0020001-01.pdf,No,7,No,,
1,0,0,2,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.9754,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA002,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0020001-03.pdf,1/1/2016 0:00,,70893GA0020001-03,,Ambetter Balanced Care 1 (2016) + Vision,HMO,Both,7,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0020001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0020001-03.pdf,No,7,No,,
1,0,0,3,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.917,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030001-00.pdf,1/1/2016 0:00,,70893GA0030001-00,,Ambetter Balanced Care 1 (2016) + Vision + Adult Dental,HMO,Both,4,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030001-00.pdf,No,7,No,,
1,0,0,3,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.917,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030001-01.pdf,1/1/2016 0:00,,70893GA0030001-01,,Ambetter Balanced Care 1 (2016) + Vision + Adult Dental,HMO,Both,5,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030001-01.pdf,No,7,No,,
1,0,0,3,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,0.917,1,GAF002,http://ambetter.pshpgeorgia.com/formulary,70893GA003,,,,11/14/2015 4:47,0,0,,No,New,yes,No,,70893,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,No,,No,,https://api.centene.com/Brochures/2016/70893GA0030001-03.pdf,1/1/2016 0:00,,70893GA0030001-03,,Ambetter Balanced Care 1 (2016) + Vision + Adult Dental,HMO,Both,7,0,400,2400,80,0,20,5200,200,,GAS001,HIOS,,,70893GA0030001,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$11000 per group,$5500 per person,5500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$13000 per group,$6500 per person,6500,,,,,,per group not applicable,per person not applicable,Not Applicable,36-4802632,http://ambetter.pshpgeorgia.com/payments,https://api.centene.com/SBC/2016/70893GA0030001-03.pdf,No,7,No,,
1,0,0,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,per group not applicable,per person not applicable,Not Applicable,0,,$0 per group,$0 per person,0,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Heart Disease, Diabetes, Pregnancy",,,0.9995,1,GAF002,http://www.uhc.com/iex/doc?id=ga0039&st=ga,43802GA004,,,,11/18/2015 7:25,0,0,,No,Existing,No,Yes,,43802,43802,,,,,,per group not applicable,per person not applicable,Not Applicable,0.2,,$10000 per group,$5000 per person,5000,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,Individual,No,Yes,Silver,No,No,GAN001,Yes,Emergency Only,Yes,Emergency services only,http://www.uhc.com/iex/doc?id=ga0038&st=ga,1/1/2016 0:00,,43802GA0040006-01,,Silver Compass 5000,HMO,Both,9,0,1300,300,40,300,20,5000,200,,GAS001,HIOS,"All, except OBGYN and as state mandated",,43802GA0040006,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,$13200 per group,$6600 per person,6600,,,,,,per group not applicable,per person not applicable,Not Applicable,58-1653544,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,http://www.uhc.com/iex/doc?id=ga0010&st=ga,No,8,No,,
1,0,0,2,2016,Limited Cost Sharing Plan Variation,Allows Adult and Child-Only,,No,,,,,,per group not applicable,per person not applicable,Not Applicable,0,,$0 per group,$0 per person,0,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Heart Disease, Diabetes, Pregnancy",,,0.9995,1,GAF002,http://www.uhc.com/iex/doc?id=ga0039&st=ga,43802GA004,,,,11/18/2015 7:25,0,0,,No,Existing,No,Yes,,43802,43802,,,,,,per group not applicable,per person not applicable,Not Applicable,0.2,,$10000 per group,$5000 per person,5000,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,Individual,No,Yes,Silver,No,No,GAN001,Yes,Emergency Only,Yes,Emergency services only,http://www.uhc.com/iex/doc?id=ga0038&st=ga,1/1/2016 0:00,,43802GA0040006-03,,Silver Compass 5000,HMO,Both,11,0,1300,300,40,300,20,5000,200,,GAS001,HIOS,"All, except OBGYN and as state mandated",,43802GA0040006,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,$13200 per group,$6600 per person,6600,,,,,,per group not applicable,per person not applicable,Not Applicable,58-1653544,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,http://www.uhc.com/iex/doc?id=ga0014&st=ga,No,8,No,,
1,0,0,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,per group not applicable,per person not applicable,Not Applicable,0,,$0 per group,$0 per person,0,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Heart Disease, Diabetes, Pregnancy",,,0.9995,1,GAF002,http://www.uhc.com/iex/doc?id=ga0039&st=ga,43802GA004,,,,11/18/2015 7:25,0,0,,No,Existing,No,Yes,,43802,43802,,,,,,per group not applicable,per person not applicable,Not Applicable,0.2,,$10000 per group,$5000 per person,5000,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,Individual,No,Yes,Silver,No,No,GAN001,Yes,Emergency Only,Yes,Emergency services only,http://www.uhc.com/iex/doc?id=ga0038&st=ga,1/1/2016 0:00,,43802GA0040006-00,,Silver Compass 5000,HMO,Both,8,0,1300,300,40,300,20,5000,200,,GAS001,HIOS,"All, except OBGYN and as state mandated",,43802GA0040006,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,$13200 per group,$6600 per person,6600,,,,,,per group not applicable,per person not applicable,Not Applicable,58-1653544,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,http://www.uhc.com/iex/doc?id=ga0010&st=ga,No,8,No,,
1,0,0,6,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",,,0.995,1,GAF014,https://healthy.kaiserpermanente.org/static/health/pdfs/formulary/ga/ga_5tierbenefitformulary_2015.09.pdf,89942GA006,,No,,10/20/2015 4:38,,0,,Yes,Existing,No,Yes,0.6822,89942,89942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHOP (Small Group),Yes,Yes,Silver,No,No,GAN001,Yes,Urgent and Emergency Care Only,Yes,Urgent and Emergency Care Only,https://account.kp.org/static/bcssp/pdfs/shared/ga/2016/KP_GA_SB_Plan_Guide_Booklet_2016.pdf,1/1/2016 0:00,,89942GA0060007-00,,KP GA Silver HDHP 2700/20/S3,HMO,Both,4,500,0,2700,80,500,0,2700,200,,GAS001,HIOS,"Allergy & Immunology, Anesthesiology, Audiology, Cardiology, Colon & Rectal Surgery, Critical Care Medicine, Endocrinology/Metabolism, Gastroenterology, General Surgery, Gynecologic Oncology, Hand Surgery, Hematology, Hematology/Oncology, Hyperbaric Medicine, Infectious Diseases, Infertility, Maternal & Fetal Medicine, Nephrology, Neurology, Neurosurgery, Occupational Therapy, Oncology, Oral & Maxillofacial Surgery, Otolaryngology, Pain Management, Pediatric Cardiology, Pediatric Endocrinology, Pediatric Gastroenterology, Pediatric Hematology/Oncology, Pediatric Infectious Diseases, Pediatric Nephrology, Pediatric Neurology, Pediatric Neurosurgery, Pediatric Otolaryngology, Pediatric Pulmonology, Pediatric Surgery, Pediatric Urology, Physical Medicine & Rehabilitation, Physical Therapy, Plastic Surgery, Podiatry, Pulmonary Disease, Radiation Oncology, Sleep Disorders, Sports Medicine, Thoracic Surgery, Urology and Vascular Surgery",,89942GA0060007,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$5400 per group,$2700 per person,2700,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$10800 per group,$5400 per person,5400,,,,,,per group not applicable,per person not applicable,Not Applicable,58-1592076,,http://info.kaiserpermanente.org/healthplans/georgia/smallbusiness/pdfs/OnExchange2016/HDHP%20SILVER%202700_20_S3%20On.pdf,Yes,7,No,,
1,0,0,6,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",,,0.995,1,GAF014,https://healthy.kaiserpermanente.org/static/health/pdfs/formulary/ga/ga_5tierbenefitformulary_2015.09.pdf,89942GA006,,No,,10/20/2015 4:38,,0,,Yes,Existing,No,Yes,0.6822,89942,89942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHOP (Small Group),Yes,Yes,Silver,No,No,GAN001,Yes,Urgent and Emergency Care Only,Yes,Urgent and Emergency Care Only,https://account.kp.org/static/bcssp/pdfs/shared/ga/2016/KP_GA_SB_Plan_Guide_Booklet_2016.pdf,1/1/2016 0:00,,89942GA0060007-01,,KP GA Silver HDHP 2700/20/S3,HMO,Both,5,500,0,2700,80,500,0,2700,200,,GAS001,HIOS,"Allergy & Immunology, Anesthesiology, Audiology, Cardiology, Colon & Rectal Surgery, Critical Care Medicine, Endocrinology/Metabolism, Gastroenterology, General Surgery, Gynecologic Oncology, Hand Surgery, Hematology, Hematology/Oncology, Hyperbaric Medicine, Infectious Diseases, Infertility, Maternal & Fetal Medicine, Nephrology, Neurology, Neurosurgery, Occupational Therapy, Oncology, Oral & Maxillofacial Surgery, Otolaryngology, Pain Management, Pediatric Cardiology, Pediatric Endocrinology, Pediatric Gastroenterology, Pediatric Hematology/Oncology, Pediatric Infectious Diseases, Pediatric Nephrology, Pediatric Neurology, Pediatric Neurosurgery, Pediatric Otolaryngology, Pediatric Pulmonology, Pediatric Surgery, Pediatric Urology, Physical Medicine & Rehabilitation, Physical Therapy, Plastic Surgery, Podiatry, Pulmonary Disease, Radiation Oncology, Sleep Disorders, Sports Medicine, Thoracic Surgery, Urology and Vascular Surgery",,89942GA0060007,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.2,,$5400 per group,$2700 per person,2700,,,,,,,per group not applicable,per person not applicable,Not Applicable,,$10800 per group,$5400 per person,5400,,,,,,per group not applicable,per person not applicable,Not Applicable,58-1592076,,http://info.kaiserpermanente.org/healthplans/georgia/smallbusiness/pdfs/OnExchange2016/HDHP%20SILVER%202700_20_S3%20On.pdf,Yes,7,No,,
